title	artist	genre	path	tempo	key
YOSEMITE (feat. Gunna, NAV)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Astroworld/12 YOSEMITE (feat. Gunna, NAV).mp3	0.0	
CAN'T SAY (feat. Don Toliver)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Astroworld/13 CAN'T SAY (feat. Don Toliver).mp3	0.0	
BUTTERFLY EFFECT	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Astroworld/15 BUTTERFLY EFFECT.mp3	0.0	
HOUSTONFORNICATION	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Astroworld/16 HOUSTONFORNICATION.mp3	0.0	
way back (feat. Kid Cudi, Swizz Beatz)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight/02 way back (feat. Kid Cudi, Swizz Beatz).mp3	0.0	
biebs in the trap (feat. Nav)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight/05 biebs in the trap (feat. Nav).mp3	0.0	
sdp interlude	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight/06 sdp interlude.mp3	0.0	
Sweet Sweet	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight/07 Sweet Sweet.mp3	0.0	
goosebumps (feat. Kendrick Lamar)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight/09 goosebumps (feat. Kendrick Lamar).mp3	0.0	
pick up the phone (feat. Quavo)	Young Thug & Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight/11 pick up the phone (feat. Quavo).mp3	0.0	
wonderful	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight/14 wonderful.mp3	0.0	
sdp interlude (Extended)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight/15 sdp interlude (Extended).mp3	0.0	
Yeah Yeah (feat. Young Thug)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Birds in the Trap Sing McKnight Leftovers/01 Yeah Yeah (feat. Young Thug).mp3	0.0	
Dini (feat. Playboi Carti)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Dini/01 Dini (feat. Playboi Carti).mp3	0.0	
FRANCHISE (feat. Young Thug & M.I.A.)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Franchise/01 FRANCHISE (feat. Young Thug & M.I.A.).mp3	0.0	
RaRa (feat. Lil Uzi Vert)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/RaRa/01 RaRa (feat. Lil Uzi Vert).mp3	0.0	
Oh My Dis Side	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Rodeo/02 Oh My Dis Side.mp3	0.0	
90210	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Rodeo/05 90210.mp3	0.0	
Nightcrawler	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Rodeo/07 Nightcrawler.mp3	0.0	
Antidote	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Rodeo/09 Antidote.mp3	0.0	
Impossible	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Rodeo/10 Impossible.mp3	0.0	
Apple Pie	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Rodeo/14 Apple Pie.mp3	0.0	
Swang [Remix] (feat. Rae Sremmurd)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Swang (Remix)/01 Swang [Remix] (feat. Rae Sremmurd).mp3	0.0	
Watch (feat. Lil Uzi Vert, Kanye West)	Travis Scott	Hip Hop/Rap	/Volumes/Seagate/Music/Travis Scott/Watch/01 Watch (feat. Lil Uzi Vert, Kanye West).mp3	0.0	
Molly	Tre Savage	Hip Hop/Rap	/Volumes/Seagate/Music/Tre Savage/Molly/01 Molly.mp3	0.0	
Rage vs. Luv (feat. Playboi Carti)	Tre Savage	Hip Hop/Rap	/Volumes/Seagate/Music/Tre Savage/Rage vs. Luv/01 Rage vs. Luv (feat. Playboi Carti).mp3	0.0	
Titan (feat. Cash Carti)	Tre Savage	Hip Hop/Rap	/Volumes/Seagate/Music/Tre Savage/Titan/01 Titan (feat. Cash Carti).mp3	0.0	
She Gone Go (Remix) (feat. DMB Gotti)	Trill Ryan	Hip Hop/Rap	/Volumes/Seagate/Music/Trill Ryan/She Gone Go (Remix)/01 She Gone Go (Remix) (feat. DMB Gotti).mp3	0.0	
Love Me Back	Trinidad Cardona	Hip Hop/Rap	/Volumes/Seagate/Music/Trinidad Cardona/Love Me Back/01 Love Me Back.mp3	0.0	
Everything BoZ (feat. Coi Leray)	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/!/11 Everything BoZ (feat. Coi Leray).mp3	0.0	
Death	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/A Love Letter to You 4/14 Death.mp3	0.0	
Excitement (feat. PARTYNEXTDOOR)	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Pegasus/06 Excitement (feat. PARTYNEXTDOOR).mp3	0.0	
Molly Hearts	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/01 Molly Hearts.mp3	0.0	
MP5 (feat. SoFaygo)	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/02 MP5 (feat. SoFaygo).mp3	0.0	
Betrayal (feat. Drake)	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/03 Betrayal (feat. Drake).mp3	0.0	
Finish Line	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/04 Finish Line.mp3	0.0	
Holy Smokes (feat. Lil Uzi Vert)	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/05 Holy Smokes (feat. Lil Uzi Vert).mp3	0.0	
Super Cell	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/06 Super Cell.mp3	0.0	
Miss The Rage (feat. Playboi Carti)	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/07 Miss The Rage (feat. Playboi Carti).mp3	0.0	
Supernatural	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/08 Supernatural.mp3	0.0	
Demon Time (feat. Ski Mask The Slump God)	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/09 Demon Time (feat. Ski Mask The Slump God).mp3	0.0	
Matt Hardy 999 (feat. Juice WRLD)	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/10 Matt Hardy 999 (feat. Juice WRLD).mp3	0.0	
Vibes	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/11 Vibes.mp3	0.0	
Danny Phantom	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/12 Danny Phantom.mp3	0.0	
New Money	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/12 New Money.mp3	0.0	
Space Time	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/14 Space Time.mp3	0.0	
Baki	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/15 Baki.mp3	0.0	
iPhone	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/16 iPhone.mp3	0.0	
Captain Crunch	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/18 Captain Crunch.mp3	0.0	
Matt Hardy (feat. Juice WRLD) [Unreleased]	Trippie Redd	Hip Hop/Rap	/Volumes/Seagate/Music/Trippie Redd/Trip at Knight/Matt Hardy (feat. Juice WRLD) [Unreleased].mp3	0.0	
Swing Lynn	Twin Cabins	Alternative	/Volumes/Seagate/Music/Twin Cabins/I'm Sure/09 Swing Lynn.mp3	0.0	
Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) (Remix)	Ty Dolla $ign	Hip Hop/Rap	/Volumes/Seagate/Music/Ty Dolla $ign/Beach House EP/03 Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) (Remix).mp3	0.0	
Spicy (feat. Post Malone)	Ty Dolla $ign	Hip Hop/Rap	/Volumes/Seagate/Music/Ty Dolla $ign/Spicy/01 Spicy (feat. Post Malone).mp3	0.0	
My Friends (feat. Lil Durk)	Ty Dolla $ign, Mustard	Hip Hop/Rap	/Volumes/Seagate/Music/Ty Dolla $ign, Mustard/My Friends (NBA on ESPN Remix)/01 My Friends (feat. Lil Durk).mp3	0.0	
Candy Paint	Ty Fontaine	Pop	/Volumes/Seagate/Music/Ty Fontaine/Candy Paint/01 Candy Paint.mp3	0.0	
Bad Like Kylie	Ty James	Hip Hop/Rap	/Volumes/Seagate/Music/Ty James/Bad Like Kylie/01 Bad Like Kylie.mp3	0.0	
SWISH	Tyga	Hip Hop/Rap	/Volumes/Seagate/Music/Tyga/SWISH/01 SWISH.mp3	0.0	
Taste (feat. Offset)	Tyga	Hip Hop/Rap	/Volumes/Seagate/Music/Tyga/Taste/01 Taste (feat. Offset).mp3	0.0	
I Think I Luv Her (feat. YG)	Tyla Yaweh	Hip Hop/Rap	/Volumes/Seagate/Music/Tyla Yaweh/I Think I Luv Her/01 I Think I Luv Her (feat. YG).mp3	0.0	
Stuntin' On You (feat. DaBaby)	Tyla Yaweh	Hip Hop/Rap	/Volumes/Seagate/Music/Tyla Yaweh/Stuntin' On You/01 Stuntin' On You (feat. DaBaby).mp3	0.0	
Could You Be Loved (House Remix)	Uroboros	House	/Volumes/Seagate/Music/Uroboros/Could You Be Loved (House Remix)/01 Could You Be Loved (House Remix).mp3	0.0	
Yeah! (feat. Lil Jon, Ludacris)	Usher	Pop	/Volumes/Seagate/Music/Usher/Confessions/02 Yeah! (feat. Lil Jon, Ludacris).mp3	0.0	
DJ Got Us Fallin' In Love (feat. Pitbull)	Usher	Pop	/Volumes/Seagate/Music/Usher/DJ Got Us Fallin' In Love/01 DJ Got Us Fallin' In Love (feat. Pitbull).mp3	0.0	
OMG (feat. will.i.am)	Usher	Pop	/Volumes/Seagate/Music/Usher/Raymond v. Raymond/06 OMG (feat. will.i.am).mp3	0.0	
Jump	Van Halen	Rock	/Volumes/Seagate/Music/Van Halen/Best Of Volume 1/07 Jump.mp3	0.0	
Panama	Van Halen	Rock	/Volumes/Seagate/Music/Van Halen/Best Of Volume 1/08 Panama.mp3	0.0	
A Thousand Miles	Vanessa Carlton	Pop	/Volumes/Seagate/Music/Vanessa Carlton/Be Not Nobody/03 A Thousand Miles.mp3	0.0	
Metamodernity	Vansire	Electronic	/Volumes/Seagate/Music/Vansire/Metamodernity/01 Metamodernity.mp3	0.0	
50//50	Vantage	Electronic	/Volumes/Seagate/Music/Vantage/Metro City/01 50__50.mp3	0.0	
Great Pumpkin Waltz	Vince Guaraldi Trio	Holiday	/Volumes/Seagate/Music/Vince Guaraldi Trio/It's the Great Pumpkin, Charlie Brown/04 Great Pumpkin Waltz.mp3	0.0	
Grove St. Party (feat. Kebo Gotti)	Waka Flocka Flame	Hip Hop/Rap	/Volumes/Seagate/Music/Waka Flocka Flame/Flockaveli/09 Grove St. Party (feat. Kebo Gotti).mp3	0.0	
No Hands (feat. Roscoe Dash and Wale)	Waka Flocka Flame, Roscoe Dash, Wale	Hip Hop/Rap	/Volumes/Seagate/Music/Waka Flocka Flame, Roscoe Dash, Wale/No Hands (feat. Roscoe Dash and Wale)/01 No Hands (feat. Roscoe Dash and Wale).mp3	0.0	
Velma	Walter The Producer	Pop	/Volumes/Seagate/Music/Walter The Producer/Velma/01 Velma.mp3	0.0	
Bella Toscana	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/01 Bella Toscana.mp3	0.0	
Piazza Della Duomo	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/02 Piazza Della Duomo.mp3	0.0	
Strolling Through Siena	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/03 Strolling Through Siena.mp3	0.0	
Dante And Beatrice	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/04 Dante And Beatrice.mp3	0.0	
Giorno Di Mercato	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/05 Giorno Di Mercato.mp3	0.0	
Bellissima Francesca	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/06 Bellissima Francesca.mp3	0.0	
On The Banks Of The Arno	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/07 On The Banks Of The Arno.mp3	0.0	
Dolce Nonna	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/08 Dolce Nonna.mp3	0.0	
Florentine Sunset	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/09 Florentine Sunset.mp3	0.0	
Claudia	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/10 Claudia.mp3	0.0	
Santo Spirito	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/11 Santo Spirito.mp3	0.0	
II Dolore Dell'amore	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Afternoon in Tuscany/12 II Dolore Dell'amore.mp3	0.0	
St. Gervasi	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/01 St. Gervasi.mp3	0.0	
The Jewel of Barcelona	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/02 The Jewel of Barcelona.mp3	0.0	
Costa Del Sol	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/03 Costa Del Sol.mp3	0.0	
Las Ramblas	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/04 Las Ramblas.mp3	0.0	
If Only for a Day	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/05 If Only for a Day.mp3	0.0	
Rendezvous	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/06 Rendezvous.mp3	0.0	
Los Gitanos	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/07 Los Gitanos.mp3	0.0	
Isabella's Smile	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/08 Isabella's Smile.mp3	0.0	
Keep Safe My Heart	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/09 Keep Safe My Heart.mp3	0.0	
La Vida Buena	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Evening in Barcelona/10 La Vida Buena.mp3	0.0	
La Vie en Rose	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/01 La Vie en Rose.mp3	0.0	
C'est si bon	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/02 C'est si bon.mp3	0.0	
Midnight Rendezvous	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/03 Midnight Rendezvous.mp3	0.0	
Fleur de Coeur	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/04 Fleur de Coeur.mp3	0.0	
Café du Marché	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/05 Café du Marché.mp3	0.0	
La Mer	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/06 La Mer.mp3	0.0	
The Night Owls	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/07 The Night Owls.mp3	0.0	
Minor Swing	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/08 Minor Swing.mp3	0.0	
Lovers on the Seine	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/09 Lovers on the Seine.mp3	0.0	
Ile Saint-Louis	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/10 Ile Saint-Louis.mp3	0.0	
Le Chat	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/11 Le Chat.mp3	0.0	
Le Chocolatier	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Moonlight in Paris/12 Le Chocolatier.mp3	0.0	
Passion Dance	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/01 Passion Dance.mp3	0.0	
Gitano	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/02 Gitano.mp3	0.0	
Mis Muchachitos	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/03 Mis Muchachitos.mp3	0.0	
You Came from a Dream	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/04 You Came from a Dream.mp3	0.0	
Farewell	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/05 Farewell.mp3	0.0	
Camino Verde	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/06 Camino Verde.mp3	0.0	
El Cid	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/07 El Cid.mp3	0.0	
Our Love Will Grow	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/08 Our Love Will Grow.mp3	0.0	
Speak in Whispers	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/09 Speak in Whispers.mp3	0.0	
In Time You Will Know	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/10 In Time You Will Know.mp3	0.0	
The Road Is Difficult	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/11 The Road Is Difficult.mp3	0.0	
O Presidente Bossa Nova	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/12 O Presidente Bossa Nova.mp3	0.0	
As Praias do Rio	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/13 As Praias do Rio.mp3	0.0	
Banha De Sucuri	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/14 Banha De Sucuri.mp3	0.0	
Avenida Vinicius	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/15 Avenida Vinicius.mp3	0.0	
Twilight on Corcovado	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/16 Twilight on Corcovado.mp3	0.0	
Bittersweet Samba	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/17 Bittersweet Samba.mp3	0.0	
Flamingo Beach	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/18 Flamingo Beach.mp3	0.0	
Gafieira Dos Anos de Noventa	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/19 Gafieira Dos Anos de Noventa.mp3	0.0	
Maria Isabel	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/20 Maria Isabel.mp3	0.0	
The Long Road South	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/21 The Long Road South.mp3	0.0	
Moon over Guanabara Bay	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/Sunset in Rio/22 Moon over Guanabara Bay.mp3	0.0	
Qué Pasa?	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/01 Qué Pasa_.mp3	0.0	
Poquito Más	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/02 Poquito Más.mp3	0.0	
Salsa Habanero	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/03 Salsa Habanero.mp3	0.0	
Never Say Never	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/04 Never Say Never.mp3	0.0	
Playa Blanca	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/05 Playa Blanca.mp3	0.0	
Wallflower	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/06 Wallflower.mp3	0.0	
Mambo Kid	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/07 Mambo Kid.mp3	0.0	
Will You Say You Will	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/08 Will You Say You Will.mp3	0.0	
Amber Eyes	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/09 Amber Eyes.mp3	0.0	
Cabo	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/10 Cabo.mp3	0.0	
Llegó, Llegó	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/11 Llegó, Llegó.mp3	0.0	
Son de la Madrugada	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/12 Son de la Madrugada.mp3	0.0	
Vereda Tropical	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/13 Vereda Tropical.mp3	0.0	
Chan Chan	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/14 Chan Chan.mp3	0.0	
Si Me Pudieras Querer	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/15 Si Me Pudieras Querer.mp3	0.0	
Lluvia	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/16 Lluvia.mp3	0.0	
Las Cositas de Papí	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/17 Las Cositas de Papí.mp3	0.0	
Potpurrit de Benny	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/18 Potpurrit de Benny.mp3	0.0	
Lagrimas Negras	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/19 Lagrimas Negras.mp3	0.0	
Me Rumba Echando Candela	Wayne Jones	World	/Volumes/Seagate/Music/Wayne Jones/The Salsa Cubana Collection/20 Me Rumba Echando Candela.mp3	0.0	
Feel My Needs (Purple Disco Machine Remix)	Weiss	Dance	/Volumes/Seagate/Music/Weiss/Feel My Needs (Purple Disco Machine Remix)/01 Feel My Needs (Purple Disco Machine Remix).mp3	0.0	
Last Christmas	Wham!	Holiday	/Volumes/Seagate/Music/Wham!/Last Christmas/01 Last Christmas.mp3	0.0	
Everything She Wants	Wham!	Pop	/Volumes/Seagate/Music/Wham!/Make It Big/02 Everything She Wants.mp3	0.0	
Careless Whisper	Wham!	Pop	/Volumes/Seagate/Music/Wham!/Make It Big/08 Careless Whisper.mp3	0.0	
LOCK IT UP (feat. Yeat, midwxst & Matt Ox)	Whethan	Hip Hop/Rap	/Volumes/Seagate/Music/Whethan/Lock it Up/01 LOCK IT UP (feat. Yeat, midwxst & Matt Ox).mp3	0.0	
Your Woman	White Town	Alternative	/Volumes/Seagate/Music/White Town/Women in Technology/04 Your Woman.mp3	0.0	
Something Different	Why Don't We	Pop	/Volumes/Seagate/Music/Why Don't We/Something Different/01 Something Different.mp3	0.0	
I Don't Belong In This Club	Why Don't We & Macklemore	Pop	/Volumes/Seagate/Music/Why Don't We & Macklemore/I Don't Belong In This Club/01 I Don't Belong In This Club.mp3	0.0	
Chandelier	Will Paquin	Pop	/Volumes/Seagate/Music/Will Paquin/Chandelier/01 Chandelier.mp3	0.0	
La Banda	Willie Cólon	World	/Volumes/Seagate/Music/Willie Cólon/La Banda/01 La Banda.mp3	0.0	
The Thrill	Wiz Khalifa, Empire of the Sun	Hip Hop/Rap	/Volumes/Seagate/Music/Wiz Khalifa, Empire of the Sun/The Thrill/01 The Thrill.mp3	0.0	
Arms Around You (feat. Maluma & Swae Lee)	XXXTENTACION & Lil Pump	Hip Hop/Rap	/Volumes/Seagate/Music/XXXTENTACION & Lil Pump/Arms Around You/Arms Around You (feat. Maluma & Swae Lee).mp3	0.0	
Revenge	XXXTentacion	Hip Hop/Rap	/Volumes/Seagate/Music/XXXTentacion/17/05 Revenge.mp3	0.0	
Moonlight	XXXTentacion	Hip Hop/Rap	/Volumes/Seagate/Music/XXXTentacion/_/03 Moonlight.mp3	0.0	
SAD!	XXXTentacion	Hip Hop/Rap	/Volumes/Seagate/Music/XXXTentacion/_/04 SAD!.mp3	0.0	
Gucci Down	Xanman	Hip Hop/Rap	/Volumes/Seagate/Music/Xanman/Gucci Down/01 Gucci Down.mp3	0.0	
Doja	Xavier Weeks	Hip Hop/Rap	/Volumes/Seagate/Music/Xavier Weeks/We All Gon Win/01 Doja.mp3	0.0	
Bounce Out With That	YBN Nahmir	Hip Hop/Rap	/Volumes/Seagate/Music/YBN Nahmir/Bounce Out With That/01 Bounce Out With That.mp3	0.0	
Everyday We Lit [Remix] (feat. PnB Rock, Lil Yachty, Wiz Khalifa)	YFN Lucci	Hip Hop/Rap	/Volumes/Seagate/Music/YFN Lucci/Everyday We Lit (Remix)/01 Everyday We Lit [Remix] (feat. PnB Rock, Lil Yachty, Wiz Khalifa).mp3	0.0	
Wet (She Got That…)	YFN Lucci	Hip Hop/Rap	/Volumes/Seagate/Music/YFN Lucci/Wet (She Got That…)/01 Wet (She Got That…).mp3	0.0	
Go Loko (feat. Tyga & Jon Z)	YG	Hip Hop/Rap	/Volumes/Seagate/Music/YG/4Real 4Real/04 Go Loko (feat. Tyga & Jon Z).mp3	0.0	
My Nigga (Remix) (feat. Lil' Wayne, Rich Homie Quan, Meek Mill & Nicki Minaj)	YG	Hip Hop/Rap	/Volumes/Seagate/Music/YG/My Krazy Life/17 My Nigga (Remix) (feat. Lil' Wayne, Rich Homie Quan, Meek Mill & Nicki Minaj).mp3	0.0	
BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)	YG	Hip Hop/Rap	/Volumes/Seagate/Music/YG/Stay Dangerous/07 BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj).mp3	0.0	
SLAY (feat. Quavo)	YG	Hip Hop/Rap	/Volumes/Seagate/Music/YG/Stay Dangerous/09 SLAY (feat. Quavo).mp3	0.0	
223s (feat. 9lokknine)	YNW Melly	Hip Hop/Rap	/Volumes/Seagate/Music/YNW Melly/223s/01 223s (feat. 9lokknine).mp3	0.0	
Virtual (Blue Balenciagas)	YNW Melly	Hip Hop/Rap	/Volumes/Seagate/Music/YNW Melly/I AM YOU/02 Virtual (Blue Balenciagas).mp3	0.0	
